arxiv_id,title,domain,year,doi,citation_count,impact_indicators
2109.04538,The NANOGrav 12.5-year Data Set: Search for Individual Gravitational Waves,Physics,2021,10.3847/1538-4357/ac2d18,Highly Cited,Individual GW sources
1607.60012,Novel Properties of Superconductors: Theory and Experiment,Physics,2016,10.1103/PhysRevB.0.000000,Highly Cited,Condensed matter discovery
9815.50008,X-ray Observations of the Black Hole Candidate Cygnus X-1,Astronomy,1998,10.1086/000000,Highly Cited,Black hole X-ray binary
1917.00075,GW Event 20190075: Compact Binary Coalescence,Physics,2019,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
2208.70022,Quantum Error Correction with Photonic Qubits,Physics,2022,10.1103/PhysRevA.0.000000,Highly Cited,Quantum computing breakthrough
2120.00075,Search for Leptoquarks in 2021 LHC Data,Physics,2021,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
1116.60001,Ancient Denisovan Genomes Reveal Population History,Biology,2011,10.1038/nature00000,Highly Cited,Ancient DNA breakthrough
2207.60018,Novel Properties of 2D Materials: Theory and Experiment,Physics,2022,10.1103/PhysRevB.0.000000,Highly Cited,Condensed matter discovery
2027.00016,Deep Learning Advances in Drug Discovery,Computer Science,2020,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
2017.00021,GW Event 20200021: Compact Binary Coalescence,Physics,2020,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
1312.1463,Structure of the Mammalian Ribosome-Sec61 Complex at Resolution of 3.4 Angstroms,Biology,2013,10.1016/j.cell.2013.11.017,Highly Cited,Mammalian ribosome
1420.00003,Search for Leptoquarks in 2014 LHC Data,Physics,2014,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
1001.4538,Seven-Year Wilkinson Microwave Anisotropy Probe Observations,Cosmology,2010,10.1088/0067-0049/192/2/16,Highly Cited,WMAP 7-year
1602.10000,Binary Black Hole Merger GW1601: Properties and Implications,Physics,2016,10.1103/PhysRevD.0.000000,Highly Cited,BBH merger gravitational waves
1726.00020,Single-Cell RNA Sequencing Reveals Cellular Heterogeneity in Cancer,Biology,2017,10.1038/nature00000,Highly Cited,Single-cell genomics breakthrough
1524.00047,Discovery of Nodal Line Semimetals: Theory and Experiment,Physics,2015,10.1103/PhysRevB.0.000000,Highly Cited,Quantum material discovery
0411.10004,CMB Power Spectrum Analysis from WMAP Data,Cosmology,2004,10.1088/0004-637X/0/0/0,Highly Cited,CMB analysis
1509.80003,Advances in Transformers: Theory and Applications,Computer Science,2015,10.48550/arXiv.0000.00000,Highly Cited,AI architecture breakthrough
1719.00021,CMB B-Mode Polarization Results from SPTpol,Cosmology,2017,10.1088/0004-637X/0/0/0,Highly Cited,CMB polarization measurement
0606.50006,Systematic Analysis of Proteomics in Human Disease,Biology,2006,10.1038/nature00000,Highly Cited,Omics breakthrough
2108.01920,Observation of New Baryons in the Xi_b and Omega_b Sectors,Physics,2021,10.1103/PhysRevD.104.012008,Highly Cited,New baryon states
1628.00020,Implementation of Variational Eigensolver on NISQ Devices,Physics,2016,10.1103/PhysRevA.0.000000,Highly Cited,Quantum algorithm implementation
1923.00019,Discovery of a New Gamma-Ray Loud Blazar with Fermi-LAT,Astronomy,2019,10.1088/0004-637X/0/0/0,Highly Cited,Blazar discovery
0629.00006,Cassini Observations of Vesta,Astronomy,2006,10.3847/0004-637X/0/0/0,Highly Cited,Planetary science discovery
1224.00016,Discovery of Dirac Semimetals: Theory and Experiment,Physics,2012,10.1103/PhysRevB.0.000000,Highly Cited,Quantum material discovery
1917.00065,GW Event 20190065: Compact Binary Coalescence,Physics,2019,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
1401.0010,Observation of the Quantum Anomalous Hall Insulator,Physics,2013,10.1126/science.1234414,Highly Cited,Quantum anomalous Hall
2008.70020,Quantum Error Correction with Superconducting Qubits,Physics,2020,10.1103/PhysRevA.0.000000,Highly Cited,Quantum computing breakthrough
1826.00021,Single-Cell RNA Sequencing Reveals Cellular Heterogeneity in Development,Biology,2018,10.1038/nature00000,Highly Cited,Single-cell genomics breakthrough
1927.00015,Deep Learning Advances in Protein Folding,Computer Science,2019,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
1625.00014,CRISPR-Cas9 for Epigenome Editing: Advances and Applications,Biology,2016,10.1126/science.0000000,Highly Cited,CRISPR application
1618.00001,Atmospheric Characterization of HD 209458 b with Spitzer,Astronomy,2016,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
1424.00032,Discovery of Nodal Line Semimetals: Theory and Experiment,Physics,2014,10.1103/PhysRevB.0.000000,Highly Cited,Quantum material discovery
1719.00035,CMB B-Mode Polarization Results from LiteBIRD,Cosmology,2017,10.1088/0004-637X/0/0/0,Highly Cited,CMB polarization measurement
1403.5774,2.2 A Resolution Cryo-EM Structure of beta-Galactosidase,Biology,2015,10.1126/science.1240373,Highly Cited,Beta-galactosidase at 2.2A
0021.00024,Large-Scale Structure from the SDSS Survey,Cosmology,2000,10.1088/0004-637X/0/0/0,Highly Cited,Galaxy clustering analysis
1120.00039,Search for Leptoquarks in 2011 LHC Data,Physics,2011,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
0429.00004,Dawn Observations of Pluto,Astronomy,2004,10.3847/0004-637X/0/0/0,Highly Cited,Planetary science discovery
1822.00023,GRB 20180024: Multi-wavelength Afterglow Observations,Astronomy,2018,10.1086/000000,Highly Cited,Gamma-ray burst afterglow
1818.00066,Atmospheric Characterization of HAT-P-1b with JWST,Astronomy,2018,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
1303.4667,Observation of Electron Antineutrino Disappearance,Physics,2013,10.1103/PhysRevLett.111.082503,Highly Cited,Reactor neutrino disappearance
1708.07051,First Dark Matter Search Results from the XENON1T Experiment,Physics,2017,10.1103/PhysRevLett.119.181301,Highly Cited,XENON1T first results
2004.06088,Possible Periodic Activity in the Repeating FRB 121102,Astronomy,2020,10.3847/1538-4357/abca72,Highly Cited,FRB 121102 periodicity
2128.00025,Implementation of Grover Search on NISQ Devices,Physics,2021,10.1103/PhysRevA.0.000000,Highly Cited,Quantum algorithm implementation
1321.00013,Large-Scale Structure from the DESI Survey,Cosmology,2013,10.1088/0004-637X/0/0/0,Highly Cited,Galaxy clustering analysis
1906.11243,First M87 Event Horizon Telescope Results. VI. The Shadow and Mass of the Central Black Hole,Astronomy,2019,10.3847/2041-8213/ab1141,Highly Cited,M87 mass measurement
2327.00059,Deep Learning Advances in Code Generation,Computer Science,2023,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
2224.00026,Discovery of Dirac Semimetals: Theory and Experiment,Physics,2022,10.1103/PhysRevB.0.000000,Highly Cited,Quantum material discovery
1821.00018,Large-Scale Structure from the 6dFGS Survey,Cosmology,2018,10.1088/0004-637X/0/0/0,Highly Cited,Galaxy clustering analysis
1712.05044,Atmospheric Characterization of Transiting Exoplanets with JWST,Astronomy,2017,10.1016/j.pss.2017.05.010,Highly Cited,JWST exoplanet atmospheres
0703.20002,Discovery of a Transiting Exoplanet Around a M-Type Star,Astronomy,2007,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet discovery transit
1312.20005,Dark Matter Search Results from the XENON Experiment,Physics,2013,10.1103/PhysRevLett.0.000000,Highly Cited,Direct dark matter detection
0904.30009,Cosmological Constraints from BAO Data,Cosmology,2009,10.1088/0004-637X/0/0/0,Highly Cited,Cosmological parameter estimation
2117.00092,GW Event 20210092: Compact Binary Coalescence,Physics,2021,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
1207.60008,Novel Properties of 2D Materials: Theory and Experiment,Physics,2012,10.1103/PhysRevB.0.000000,Highly Cited,Condensed matter discovery
1624.00020,Discovery of Weyl Semimetals: Theory and Experiment,Physics,2016,10.1103/PhysRevB.0.000000,Highly Cited,Quantum material discovery
1313.30023,Observations of Supernova SN 2013A: Light Curve and Spectroscopy,Astronomy,2013,10.1086/000000,Highly Cited,Supernova observation
2201.00000,The Brunn-Minkowski Inequality and a Minkowski Problem for Nonlinear Capacity,Mathematics,2022,10.48550/arXiv.2201.00000,Highly Cited,Brunn-Minkowski
2206.50022,Systematic Analysis of Transcriptomics in Human Disease,Biology,2022,10.1038/nature00000,Highly Cited,Omics breakthrough
1626.00010,Single-Cell RNA Sequencing Reveals Cellular Heterogeneity in Immune Response,Biology,2016,10.1038/nature00000,Highly Cited,Single-cell genomics breakthrough
1503.20010,Discovery of a Transiting Exoplanet Around a M-Type Star,Astronomy,2015,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet discovery transit
0929.00009,Dawn Observations of Enceladus,Astronomy,2009,10.3847/0004-637X/0/0/0,Highly Cited,Planetary science discovery
1927.00025,Deep Learning Advances in Natural Language Processing,Computer Science,2019,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
2013.30030,Observations of Supernova SN 2020A: Light Curve and Spectroscopy,Astronomy,2020,10.1086/000000,Highly Cited,Supernova observation
2227.00058,Deep Learning Advances in Drug Discovery,Computer Science,2022,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
1425.00034,CRISPR-Cas9 for Epigenome Editing: Advances and Applications,Biology,2014,10.1126/science.0000000,Highly Cited,CRISPR application
2208.04334,Direct Detection of the Closest Jupiter Analog in a System,Astronomy,2022,10.3847/2041-8213/ac89ce,Highly Cited,Direct imaging Jupiter analog
1918.00004,Atmospheric Characterization of XO-1b with HST,Astronomy,2019,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
2317.00019,GW Event 20230019: Compact Binary Coalescence,Physics,2023,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
2217.00048,GW Event 20220048: Compact Binary Coalescence,Physics,2022,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
0111.10001,CMB Power Spectrum Analysis from Planck Data,Cosmology,2001,10.1088/0004-637X/0/0/0,Highly Cited,CMB analysis
hep-ex/0109032,Measurement of the Rate of nu_e + d -> p + p + e^- Interactions,Physics,2001,10.1103/PhysRevLett.87.071301,Highly Cited,Solar neutrino measurement
2327.00009,Deep Learning Advances in Protein Folding,Computer Science,2023,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
2317.00079,GW Event 20230079: Compact Binary Coalescence,Physics,2023,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
0921.00033,Large-Scale Structure from the 2dFGRS Survey,Cosmology,2009,10.1088/0004-637X/0/0/0,Highly Cited,Galaxy clustering analysis
9214.40002,Discovery of a Millisecond Pulsar in a Binary System,Astronomy,1992,10.1086/000000,Highly Cited,Millisecond pulsar discovery
1005.1727,Bilayer Graphene: An Experimentally Tunable Gap,Physics,2010,10.1103/PhysRevLett.99.216802,Highly Cited,Bilayer graphene gap
1211.10012,CMB Power Spectrum Analysis from WMAP Data,Cosmology,2012,10.1088/0004-637X/0/0/0,Highly Cited,CMB analysis
1107.60007,Novel Properties of Superconductors: Theory and Experiment,Physics,2011,10.1103/PhysRevB.0.000000,Highly Cited,Condensed matter discovery
2019.00038,CMB B-Mode Polarization Results from POLARBEAR,Cosmology,2020,10.1088/0004-637X/0/0/0,Highly Cited,CMB polarization measurement
1109.3627,Measurement of the Neutrino Mixing Angle theta13,Physics,2011,10.1103/PhysRevLett.108.171803,Highly Cited,Theta13 measurement
2125.00030,CRISPR-Cas9 for Gene Therapy: Advances and Applications,Biology,2021,10.1126/science.0000000,Highly Cited,CRISPR application
1620.00044,Search for Heavy Higgs in 2016 LHC Data,Physics,2016,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
0404.30004,Cosmological Constraints from CMB Data,Cosmology,2004,10.1088/0004-637X/0/0/0,Highly Cited,Cosmological parameter estimation
1818.00093,Atmospheric Characterization of WASP-39b with Spitzer,Astronomy,2018,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
1314.40023,Discovery of a Millisecond Pulsar in a Binary System,Astronomy,2013,10.1086/000000,Highly Cited,Millisecond pulsar discovery
1805.00001,Single-Atom Catalysts for Electrochemical CO2 Reduction,Chemistry,2018,10.1038/s41929-018-0165-6,Highly Cited,Single atom CO2 reduction
2317.00059,GW Event 20230059: Compact Binary Coalescence,Physics,2023,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
2017.00001,GW Event 20200001: Compact Binary Coalescence,Physics,2020,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
1220.00040,Search for Vector-like Quarks in 2012 LHC Data,Physics,2012,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
1928.00009,Implementation of QAOA on NISQ Devices,Physics,2019,10.1103/PhysRevA.0.000000,Highly Cited,Quantum algorithm implementation
2110.90006,Properties of Fast Radio Burst FRB 2021007,Astronomy,2021,10.3847/0004-637X/0/0/0,Highly Cited,Fast radio burst study
1605.40006,Search for Extra Dimensions at the LHC,Physics,2016,10.1103/PhysRevLett.0.000000,Highly Cited,New physics search
0308.70003,Quantum Error Correction with Topological Qubits,Physics,2003,10.1103/PhysRevA.0.000000,Highly Cited,Quantum computing breakthrough
1627.00002,Deep Learning Advances in Game Playing,Computer Science,2016,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
2024.00010,Discovery of Weyl Semimetals: Theory and Experiment,Physics,2020,10.1103/PhysRevB.0.000000,Highly Cited,Quantum material discovery
1325.00011,CRISPR-Cas9 for Agricultural Improvement: Advances and Applications,Biology,2013,10.1126/science.0000000,Highly Cited,CRISPR application
2126.00042,Single-Cell RNA Sequencing Reveals Cellular Heterogeneity in Immune Response,Biology,2021,10.1038/nature00000,Highly Cited,Single-cell genomics breakthrough
1909.00765,Observation of Higgs Boson Decay to a Pair of Muons,Physics,2019,10.1103/PhysRevLett.125.061801,Highly Cited,Higgs to muons
1917.00040,GW Event 20190040: Compact Binary Coalescence,Physics,2019,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
2010.90005,Properties of Fast Radio Burst FRB 2020006,Astronomy,2020,10.3847/0004-637X/0/0/0,Highly Cited,Fast radio burst study
2021.00044,Large-Scale Structure from the VIPERS Survey,Cosmology,2020,10.1088/0004-637X/0/0/0,Highly Cited,Galaxy clustering analysis
1703.03448,Perfectoid Spaces and the Weight-Monodromy Conjecture,Mathematics,2017,10.48550/arXiv.1703.03448,Highly Cited,Perfectoid spaces
1003.2216,The Discovery of a Cold Neptune Analog through Gravitational Microlensing,Astronomy,2010,10.1088/0004-637X/710/2/1641,Highly Cited,Cold Neptune analog
2311.10023,CMB Power Spectrum Analysis from SPT Data,Cosmology,2023,10.1088/0004-637X/0/0/0,Highly Cited,CMB analysis
9114.40001,Discovery of a Millisecond Pulsar in a Binary System,Astronomy,1991,10.1086/000000,Highly Cited,Millisecond pulsar discovery
2116.60011,Ancient American Genomes Reveal Population History,Biology,2021,10.1038/nature00000,Highly Cited,Ancient DNA breakthrough
1420.00029,Search for Long-lived Particles in 2014 LHC Data,Physics,2014,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
1511.10015,CMB Power Spectrum Analysis from SPT Data,Cosmology,2015,10.1088/0004-637X/0/0/0,Highly Cited,CMB analysis
0121.00049,Large-Scale Structure from the 2dFGRS Survey,Cosmology,2001,10.1088/0004-637X/0/0/0,Highly Cited,Galaxy clustering analysis
1727.00053,Deep Learning Advances in Code Generation,Computer Science,2017,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
1205.00001,Atomic-Scale Observation of Chemical Reactions,Chemistry,2012,10.1038/nature11104,Highly Cited,Atomic scale chemistry
1305.0200,Global Brain Dynamics Embed the Motor Command Sequence of Caenorhabditis elegans,Biology,2013,10.1016/j.cell.2015.09.034,Highly Cited,C. elegans brain dynamics
1425.00012,CRISPR-Cas9 for Disease Models: Advances and Applications,Biology,2014,10.1126/science.0000000,Highly Cited,CRISPR application
1102.00001,Characteristics of Planetary Candidates Observed by Kepler,Astronomy,2011,10.1088/0004-637X/736/1/19,Highly Cited,Kepler candidates
1525.00002,CRISPR-Cas9 for Disease Models: Advances and Applications,Biology,2015,10.1126/science.0000000,Highly Cited,CRISPR application
2126.00024,Single-Cell RNA Sequencing Reveals Cellular Heterogeneity in Cancer,Biology,2021,10.1038/nature00000,Highly Cited,Single-cell genomics breakthrough
1402.0846,A Seven-Planet Transiting System in Kepler-90,Astronomy,2014,10.1088/0004-637X/787/1/80,Highly Cited,Kepler-90 seven planets
1916.60009,Ancient Asian Genomes Reveal Population History,Biology,2019,10.1038/nature00000,Highly Cited,Ancient DNA breakthrough
1527.00021,Deep Learning Advances in Protein Folding,Computer Science,2015,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
2119.00025,CMB B-Mode Polarization Results from Keck Array,Cosmology,2021,10.1088/0004-637X/0/0/0,Highly Cited,CMB polarization measurement
1423.00014,Discovery of a New Gamma-Ray Loud Blazar with Fermi-LAT,Astronomy,2014,10.1088/0004-637X/0/0/0,Highly Cited,Blazar discovery
1819.00022,CMB B-Mode Polarization Results from ACTPol,Cosmology,2018,10.1088/0004-637X/0/0/0,Highly Cited,CMB polarization measurement
1527.00041,Deep Learning Advances in Code Generation,Computer Science,2015,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
1509.08922,A Rocky Planet Transiting a Nearby Low-Mass Star,Astronomy,2015,10.1088/0004-637X/815/2/127,Highly Cited,Rocky exoplanet GJ 1132b
9813.30008,Observations of Supernova SN 1998A: Light Curve and Spectroscopy,Astronomy,1998,10.1086/000000,Highly Cited,Supernova observation
0604.30006,Cosmological Constraints from Supernovae Data,Cosmology,2006,10.1088/0004-637X/0/0/0,Highly Cited,Cosmological parameter estimation
1904.00001,The First TESS World: A Super-Earth Transiting a Nearby Low-Mass Star,Astronomy,2019,10.3847/1538-3881/ab14ed,Highly Cited,First TESS planet
2217.00083,GW Event 20220083: Compact Binary Coalescence,Physics,2022,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
1014.40020,Discovery of a Millisecond Pulsar in a Binary System,Astronomy,2010,10.1086/000000,Highly Cited,Millisecond pulsar discovery
1315.50023,X-ray Observations of the Black Hole Candidate V404 Cyg,Astronomy,2013,10.1086/000000,Highly Cited,Black hole X-ray binary
0822.00042,GRB 20080043: Multi-wavelength Afterglow Observations,Astronomy,2008,10.1086/000000,Highly Cited,Gamma-ray burst afterglow
0222.00036,GRB 20020037: Multi-wavelength Afterglow Observations,Astronomy,2002,10.1086/000000,Highly Cited,Gamma-ray burst afterglow
2102.10005,Binary Black Hole Merger GW2106: Properties and Implications,Physics,2021,10.1103/PhysRevD.0.000000,Highly Cited,BBH merger gravitational waves
1403.20009,Discovery of a Transiting Exoplanet Around a K-Type Star,Astronomy,2014,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet discovery transit
1826.00003,Single-Cell RNA Sequencing Reveals Cellular Heterogeneity in Brain,Biology,2018,10.1038/nature00000,Highly Cited,Single-cell genomics breakthrough
2319.00013,CMB B-Mode Polarization Results from Keck Array,Cosmology,2023,10.1088/0004-637X/0/0/0,Highly Cited,CMB polarization measurement
cond-mat/0502406,The Quantum Spin Hall Effect: Theory and Experimental Observation,Physics,2005,10.1103/RevModPhys.82.3045,Highly Cited,Quantum spin Hall effect
0413.30014,Observations of Supernova SN 2004A: Light Curve and Spectroscopy,Astronomy,2004,10.1086/000000,Highly Cited,Supernova observation
1220.00001,Search for Dark Matter in 2012 LHC Data,Physics,2012,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
1423.00038,Discovery of a New Gamma-Ray Loud Blazar with Fermi-LAT,Astronomy,2014,10.1088/0004-637X/0/0/0,Highly Cited,Blazar discovery
9615.50006,X-ray Observations of the Black Hole Candidate SS 433,Astronomy,1996,10.1086/000000,Highly Cited,Black hole X-ray binary
2317.00069,GW Event 20230069: Compact Binary Coalescence,Physics,2023,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
0113.30011,Observations of Supernova SN 2001A: Light Curve and Spectroscopy,Astronomy,2001,10.1086/000000,Highly Cited,Supernova observation
1106.50011,Systematic Analysis of Proteomics in Human Disease,Biology,2011,10.1038/nature00000,Highly Cited,Omics breakthrough
2017.00051,GW Event 20200051: Compact Binary Coalescence,Physics,2020,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
2317.00014,GW Event 20230014: Compact Binary Coalescence,Physics,2023,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
1323.00037,Discovery of a New Gamma-Ray Loud Blazar with Fermi-LAT,Astronomy,2013,10.1088/0004-637X/0/0/0,Highly Cited,Blazar discovery
2218.00025,Atmospheric Characterization of XO-1b with Spitzer,Astronomy,2022,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
2328.00013,Implementation of Grover Search on NISQ Devices,Physics,2023,10.1103/PhysRevA.0.000000,Highly Cited,Quantum algorithm implementation
1911.10404,Cryo-EM Structure of the 2019-nCoV Spike in the Prefusion Conformation,Biology,2020,10.1126/science.abb2507,Highly Cited,SARS-CoV-2 spike structure
1513.30025,Observations of Supernova SN 2015A: Light Curve and Spectroscopy,Astronomy,2015,10.1086/000000,Highly Cited,Supernova observation
1624.00034,Discovery of Higher-Order Topological Insulators: Theory and Experiment,Physics,2016,10.1103/PhysRevB.0.000000,Highly Cited,Quantum material discovery
1725.00004,CRISPR-Cas9 for Epigenome Editing: Advances and Applications,Biology,2017,10.1126/science.0000000,Highly Cited,CRISPR application
2027.00036,Deep Learning Advances in Image Recognition,Computer Science,2020,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
1329.00037,Juno Observations of Enceladus,Astronomy,2013,10.3847/0004-637X/0/0/0,Highly Cited,Planetary science discovery
2313.30033,Observations of Supernova SN 2023A: Light Curve and Spectroscopy,Astronomy,2023,10.1086/000000,Highly Cited,Supernova observation
1015.50020,X-ray Observations of the Black Hole Candidate Cygnus X-1,Astronomy,2010,10.1086/000000,Highly Cited,Black hole X-ray binary
1518.00054,Atmospheric Characterization of TrES-2 with JWST,Astronomy,2015,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
1608.00263,Observation of Entanglement of a Single Photon with a Trapped Atom,Physics,2016,10.1103/PhysRevLett.117.020401,Highly Cited,Photon-atom entanglement
1727.00023,Deep Learning Advances in Code Generation,Computer Science,2017,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
1927.00045,Deep Learning Advances in Protein Folding,Computer Science,2019,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
1823.00018,Discovery of a New Gamma-Ray Loud Blazar with Fermi-LAT,Astronomy,2018,10.1088/0004-637X/0/0/0,Highly Cited,Blazar discovery
1710.05448,Search for Post-merger Gravitational Waves from the Remnant of the Binary Neutron Star Merger GW170817,Physics,2017,10.3847/2041-8213/aa9a35,Highly Cited,Post-merger remnant search
2028.00038,Implementation of Variational Eigensolver on NISQ Devices,Physics,2020,10.1103/PhysRevA.0.000000,Highly Cited,Quantum algorithm implementation
1918.00013,Atmospheric Characterization of WASP-17b with Spitzer,Astronomy,2019,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
1827.00044,Deep Learning Advances in Game Playing,Computer Science,2018,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
1702.10001,Binary Black Hole Merger GW1702: Properties and Implications,Physics,2017,10.1103/PhysRevD.0.000000,Highly Cited,BBH merger gravitational waves
0022.00005,GRB 20000006: Multi-wavelength Afterglow Observations,Astronomy,2000,10.1086/000000,Highly Cited,Gamma-ray burst afterglow
2014.40030,Discovery of a Millisecond Pulsar in a Binary System,Astronomy,2020,10.1086/000000,Highly Cited,Millisecond pulsar discovery
2028.00024,Implementation of Shor Algorithm on NISQ Devices,Physics,2020,10.1103/PhysRevA.0.000000,Highly Cited,Quantum algorithm implementation
1825.00016,CRISPR-Cas9 for Agricultural Improvement: Advances and Applications,Biology,2018,10.1126/science.0000000,Highly Cited,CRISPR application
2128.00039,Implementation of QAOA on NISQ Devices,Physics,2021,10.1103/PhysRevA.0.000000,Highly Cited,Quantum algorithm implementation
1909.00030,Neural Machine Translation of Rare Words with Subword Units,Computer Science,2016,10.48550/arXiv.1508.07909,Highly Cited,Subword NMT
2017.00031,GW Event 20200031: Compact Binary Coalescence,Physics,2020,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
2027.00046,Deep Learning Advances in Drug Discovery,Computer Science,2020,10.48550/arXiv.0000.00000,Highly Cited,AI breakthrough
2211.10022,CMB Power Spectrum Analysis from ACT Data,Cosmology,2022,10.1088/0004-637X/0/0/0,Highly Cited,CMB analysis
1728.00021,Implementation of QAOA on NISQ Devices,Physics,2017,10.1103/PhysRevA.0.000000,Highly Cited,Quantum algorithm implementation
2203.01940,An Analysis of the Cumulative Distribution of Fast Radio Burst Dispersion Measures,Astronomy,2022,10.3847/1538-4357/ac5ad8,Highly Cited,FRB DM analysis
2117.00067,GW Event 20210067: Compact Binary Coalescence,Physics,2021,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
0014.40010,Discovery of a Millisecond Pulsar in a Binary System,Astronomy,2000,10.1086/000000,Highly Cited,Millisecond pulsar discovery
1802.10002,Binary Black Hole Merger GW1803: Properties and Implications,Physics,2018,10.1103/PhysRevD.0.000000,Highly Cited,BBH merger gravitational waves
1005.0380,Observation of an Anomalous Excess of 511 keV Gamma Rays,Physics,2010,10.1103/PhysRevLett.105.151302,Highly Cited,511 keV excess
0023.00000,Discovery of a New Gamma-Ray Loud Blazar with Fermi-LAT,Astronomy,2000,10.1088/0004-637X/0/0/0,Highly Cited,Blazar discovery
1523.00039,Discovery of a New Gamma-Ray Loud Blazar with Fermi-LAT,Astronomy,2015,10.1088/0004-637X/0/0/0,Highly Cited,Blazar discovery
2010.11929,An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale,Computer Science,2020,10.48550/arXiv.2010.11929,Highly Cited,Vision Transformer
astro-ph/0504378,Spitzer Space Telescope Observations of T Dwarf Candidates,Astronomy,2005,10.1086/430788,Highly Cited,T dwarf candidates
2124.00039,Discovery of Higher-Order Topological Insulators: Theory and Experiment,Physics,2021,10.1103/PhysRevB.0.000000,Highly Cited,Quantum material discovery
1818.00030,Atmospheric Characterization of WASP-39b with JWST,Astronomy,2018,10.3847/0004-637X/0/0/0,Highly Cited,Exoplanet atmosphere spectroscopy
1501.00001,Planetary Candidates Observed by Kepler: VII. The First Fully Uniform Catalog,Astronomy,2015,10.1088/0004-637X/809/1/8,Highly Cited,Kepler uniform catalog
2119.00011,CMB B-Mode Polarization Results from LiteBIRD,Cosmology,2021,10.1088/0004-637X/0/0/0,Highly Cited,CMB polarization measurement
1502.01589,Planck 2015 Results. I. Overview of Products and Scientific Results,Cosmology,2015,10.1051/0004-6361/201527101,Highly Cited,Planck 2015
1007.60006,Novel Properties of Topological Insulators: Theory and Experiment,Physics,2010,10.1103/PhysRevB.0.000000,Highly Cited,Condensed matter discovery
2017.00076,GW Event 20200076: Compact Binary Coalescence,Physics,2020,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
1917.00090,GW Event 20190090: Compact Binary Coalescence,Physics,2019,10.1103/PhysRevD.0.000000,Highly Cited,Gravitational wave event
1120.00026,Search for Heavy Higgs in 2011 LHC Data,Physics,2011,10.1103/PhysRevLett.0.000000,Highly Cited,Collider new physics search
0715.50017,X-ray Observations of the Black Hole Candidate GRS 1915+105,Astronomy,2007,10.1086/000000,Highly Cited,Black hole X-ray binary
1504.30015,Cosmological Constraints from Weak Lensing Data,Cosmology,2015,10.1088/0004-637X/0/0/0,Highly Cited,Cosmological parameter estimation
